user_id,reviewer_name,age,lifestyle,location_id,location_name,area,amenity_type,visit_time,dwell_time_mins,rating,sentiment,review_text
70,User_70,22,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,12:00 PM,52,3.0,mixed,The morning sessions are wonderful. Evening batches feel rushed though. The instructor quality also varies between sessions — a little inconsistent.
70,User_70,47,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,9:00 AM,65,3.0,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
70,User_70,29,General,LOC_042,KG Hospital Ayurveda Spa,Saibaba Colony,spa,9:00 AM,119,4.0,positive,"One of the best spa experiences I've had outside of a 5-star hotel. Very clean, aromatic ambience, and truly skilled therapists."
70,User_70,38,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,9:00 AM,183,3.5,mixed,"Good screen and sound, but the seat cushions in the middle section are worn out. Premium ticket prices should come with premium comfort."
70,User_70,30,General,LOC_035,Arya Bhavan Hotel,Town Hall,restaurant,7:00 PM,61,3.0,mixed,The food quality is consistently good but the ambience could use a refresh. Old interiors don't match the premium prices they now charge.
70,User_70,38,General,LOC_007,Annapoorna Restaurant,RS Puram,restaurant,7:00 PM,57,2.5,negative,The sambar tasted sour and the idli was clearly not fresh. How a restaurant with this reputation can serve such food is beyond me.
70,User_70,60,General,LOC_009,Le Café RS Puram,RS Puram,cafe,9:00 AM,74,5.0,positive,"Cozy, warm interiors. The filter coffee is authentic and the wifi actually works, which is rare. Highly recommend for solo evenings."
70,User_70,20,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,12:00 PM,17,2.5,negative,Way too crowded on weekends. The queue management is poor and devotees end up pushing each other. The experience loses its sanctity entirely.
71,User_71,32,General,LOC_003,Marudhamalai Temple,Marudhamalai,temple,9:00 AM,32,4.0,positive,Beautiful architecture. The early morning puja was serene — hardly any crowd and the flowers and incense create a lovely atmosphere.
71,User_71,23,General,LOC_037,Aishwarya Cinema,Gandhipuram,cinema,7:00 PM,151,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
71,User_71,44,General,LOC_042,KG Hospital Ayurveda Spa,Saibaba Colony,spa,4:00 PM,65,2.5,negative,"The aromatherapy oils they used caused a mild skin reaction. When I reported it, the staff were more concerned about liability than my comfort."
71,User_71,35,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,9:00 AM,32,4.0,positive,"Authentic taste, no shortcuts. The chutney is homemade — you can tell. Gets crowded after 7 PM so go early."
71,User_71,31,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,9:00 AM,610,4.0,positive,Great infrastructure and fast Wi-Fi. The cafeteria is decent too. Parking can be an issue during peak hours but overall a productive workspace.
71,User_71,30,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,12:00 PM,17,2.5,negative,Disappointed with the cleanliness around the premises. Garbage near the entrance ruins the spiritual mood. Authorities should take better care.
71,User_71,29,General,LOC_034,Toit Brewpub,Race Course,pub_bar,7:00 PM,79,2.5,negative,Very aggressive crowd on Saturday nights. Security is inadequate for the volume of people they let in. Did not feel safe.
71,User_71,40,General,LOC_040,Palghat Café,Ganapathy,cafe,7:00 PM,72,5.0,positive,"Cozy, warm interiors. The filter coffee is authentic and the wifi actually works, which is rare. Highly recommend for solo evenings."
72,User_72,38,General,LOC_011,Coimbatore Public Library,Town Hall,library,4:00 PM,111,3.5,mixed,Nice atmosphere for reading. Staff can be slow during busy hours. But it's hard to complain when the overall environment is this calm.
72,User_72,45,General,LOC_012,Isha Yoga Center,Velliangiri,yoga_center,4:00 PM,88,5.0,positive,"Best yoga center in the city by far. The ambience, the instructors, the discipline — everything is world-class. My flexibility has improved dramatically."
72,User_72,42,General,LOC_036,Fitness One RS Puram,RS Puram,gym,4:00 PM,107,4.0,positive,Top-notch equipment and very hygienic. The trainers are certified and actually motivate you without being pushy. Worth every rupee.
72,User_72,18,General,LOC_026,Prozone Mall,Avinashi Road,mall,9:00 AM,119,3.0,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
72,User_72,26,General,LOC_033,91Springboard Coimbatore,Peelamedu,coworking_space,4:00 PM,371,5.0,positive,Flexible timings and clean environment. The collaborative energy here is unmatched. Printer access is a lifesaver for client deliverables.
72,User_72,38,General,LOC_022,Hotel Annamalai,Gandhipuram,restaurant,9:00 AM,36,2.5,negative,"Waited 40 minutes for food that arrived cold. The waiter kept forgetting items from the order. For this price range, the service was appalling."
72,User_72,53,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,12:00 PM,462,3.5,mixed,"Good working environment overall. A few loose ends like the cafeteria queues during lunch, but nothing that ruins the day completely."
72,User_72,26,General,LOC_050,Heritage Public Library,Ramnagar,library,4:00 PM,91,3.0,mixed,A decent library with a good Tamil literature section. The English books are outdated though. Good for peace and quiet regardless.
73,User_73,56,General,LOC_017,Fun Republic Mall,Avinashi Road,mall,4:00 PM,173,3.0,mixed,Good selection of stores but the footfall on weekends makes it unpleasant. Weekday visits are far more enjoyable and the service is better.
73,User_73,23,General,LOC_020,CIT Campus,Sarkar Samakulam,college,9:00 AM,296,3.0,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
73,User_73,44,General,LOC_006,Kovai Kondattam Park,Vadavalli,park,9:00 AM,76,3.5,mixed,Good for morning walks but avoid evenings — lighting is insufficient and the crowd becomes rowdy. A lot of potential that's not being utilized.
73,User_73,58,General,LOC_037,Aishwarya Cinema,Gandhipuram,cinema,7:00 PM,177,3.5,mixed,"Good screen and sound, but the seat cushions in the middle section are worn out. Premium ticket prices should come with premium comfort."
73,User_73,52,General,LOC_026,Prozone Mall,Avinashi Road,mall,12:00 PM,115,2.0,negative,Half the stores were closed during my visit despite it being a weekend afternoon. Feels like the mall is losing tenants. Very disappointing.
73,User_73,21,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,7:00 PM,83,4.0,positive,The instructor is incredibly knowledgeable. Class sizes are small which means you get personalized attention. Spiritual yet practical approach to yoga.
73,User_73,32,General,LOC_014,The Brew Room,Race Course,pub_bar,7:00 PM,83,3.0,mixed,Fun place for a Friday night but not for a casual Tuesday. Weekday vibe is dead. Weekends are alive but also overcrowded. Timing matters.
73,User_73,39,General,LOC_005,PSG Tech Campus,Peelamedu,college,9:00 AM,315,3.0,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
73,User_73,43,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,4:00 PM,91,4.0,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
74,User_74,33,General,LOC_050,Heritage Public Library,Ramnagar,library,12:00 PM,122,4.0,positive,"Loved the reading room. Newspapers from across the country, plus a decent Tamil literature section. An underrated gem in the city."
74,User_74,54,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,9:00 AM,41,4.0,positive,Beautiful architecture. The early morning puja was serene — hardly any crowd and the flowers and incense create a lovely atmosphere.
74,User_74,40,General,LOC_009,Le Café RS Puram,RS Puram,cafe,12:00 PM,68,5.0,positive,"Perfect little spot for a working session. The playlist was chill, and the avocado toast hit different. Minimal crowd on weekdays — a blessing."
74,User_74,37,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,12:00 PM,76,2.5,negative,Outrageously overpriced drinks with no quality to match. The beer was warm and the cocktail tasted like straight juice. Not coming back.
74,User_74,57,General,LOC_031,Amirtha Library Peelamedu,Peelamedu,library,12:00 PM,127,4.0,positive,"Great place to spend a productive afternoon. Well-lit, quiet, and the AC is maintained well. The digital reference section is a bonus."
74,User_74,30,General,LOC_036,Fitness One RS Puram,RS Puram,gym,4:00 PM,91,4.0,positive,Top-notch equipment and very hygienic. The trainers are certified and actually motivate you without being pushy. Worth every rupee.
74,User_74,25,General,LOC_013,WeWork Coimbatore,Avinashi Road,coworking_space,9:00 AM,216,1.5,negative,"The internet keeps dropping every hour. For a coworking space in 2024, this is embarrassing. Lost a client call because of connectivity issues."
74,User_74,36,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,9:00 AM,29,4.0,positive,A very peaceful and spiritually uplifting visit. The priests perform the rituals with great devotion. The surroundings are clean and well-maintained.
74,User_74,46,General,LOC_026,Prozone Mall,Avinashi Road,mall,7:00 PM,169,4.0,positive,"Great place to hang out on weekends. AC is always perfectly cold, the movie screens are top-notch, and the kids' play area kept my son busy."
74,User_74,31,General,LOC_037,Aishwarya Cinema,Gandhipuram,cinema,12:00 PM,194,4.5,positive,"Nice theatre experience overall. Good ventilation, clear picture, and the staff were helpful. The ticket booking process online is seamless."
74,User_74,48,General,LOC_044,Kumaraguru IT Hub,Chinnavedampatti,it_park,12:00 PM,567,4.0,positive,Love the green spaces within the campus. The open seating areas are perfect for quick sync-ups between teams.
75,User_75,35,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,9:00 AM,24,4.0,positive,"Authentic taste, no shortcuts. The chutney is homemade — you can tell. Gets crowded after 7 PM so go early."
75,User_75,42,General,LOC_038,Nightingale Park,RS Puram,park,4:00 PM,60,3.0,mixed,"Beautiful park but needs better maintenance. The walking tracks are good, but the garden areas near the entrance are neglected."
75,User_75,24,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,9:00 AM,504,3.5,mixed,"Good working environment overall. A few loose ends like the cafeteria queues during lunch, but nothing that ruins the day completely."
75,User_75,32,General,LOC_034,Toit Brewpub,Race Course,pub_bar,7:00 PM,122,4.0,positive,Excellent cocktails. The bartender actually listens to what you prefer and crafts accordingly. The food menu is surprisingly good too.
75,User_75,49,General,LOC_003,Marudhamalai Temple,Marudhamalai,temple,9:00 AM,17,2.5,negative,Disappointed with the cleanliness around the premises. Garbage near the entrance ruins the spiritual mood. Authorities should take better care.
75,User_75,53,General,LOC_017,Fun Republic Mall,Avinashi Road,mall,9:00 AM,137,3.5,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
75,User_75,39,General,LOC_011,Coimbatore Public Library,Town Hall,library,7:00 PM,79,2.5,negative,Very poorly maintained. Some shelves had mold damage and the AC was broken during my visit. Not a pleasant environment for study.
75,User_75,40,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,4:00 PM,20,3.0,mixed,"Tastes fantastic but portion sizes are inconsistent. Sometimes generous, sometimes not. The chai, however, is consistently excellent."
76,User_76,51,General,LOC_018,Perur Pateeswarar Temple,Perur,temple,12:00 PM,39,4.0,positive,Beautiful architecture. The early morning puja was serene — hardly any crowd and the flowers and incense create a lovely atmosphere.
76,User_76,37,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,4:00 PM,21,3.5,mixed,"Tastes fantastic but portion sizes are inconsistent. Sometimes generous, sometimes not. The chai, however, is consistently excellent."
76,User_76,55,General,LOC_041,Anna University Coimbatore,Jothipuram,college,12:00 PM,359,3.0,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
76,User_76,51,General,LOC_017,Fun Republic Mall,Avinashi Road,mall,12:00 PM,50,1.0,negative,Way too crowded and poorly ventilated near the food court. The kids' play area was not maintained. Staff were unhelpful when I asked for directions.
76,User_76,59,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,12:00 PM,25,4.0,positive,Best kothu parotta I've had in years! The masala is perfectly spiced and the portions are generous. The owner is a gem.
76,User_76,25,General,LOC_002,Brookefields Mall,Velandipalayam,mall,12:00 PM,105,2.0,negative,Way too crowded and poorly ventilated near the food court. The kids' play area was not maintained. Staff were unhelpful when I asked for directions.
76,User_76,19,General,LOC_036,Fitness One RS Puram,RS Puram,gym,4:00 PM,122,5.0,positive,Loving the atmosphere here. Everyone is focused and motivating. The personal trainer I got assigned to really understands my goals.
76,User_76,37,General,LOC_050,Heritage Public Library,Ramnagar,library,7:00 PM,98,3.0,mixed,Nice atmosphere for reading. Staff can be slow during busy hours. But it's hard to complain when the overall environment is this calm.
76,User_76,27,General,LOC_015,Naturals Spa Coimbatore,Peelamedu,spa,12:00 PM,99,3.5,mixed,"Nice ambience and fair pricing. Some services are excellent, others average. The facial was great; the body scrub was forgettable."
76,User_76,56,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,12:00 PM,155,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
76,User_76,40,General,LOC_022,Hotel Annamalai,Gandhipuram,restaurant,9:00 AM,103,4.0,positive,"The biryani here is legendary in the neighbourhood. Generous portions, authentic spice level, and the service is prompt. Always leaves you satisfied."
76,User_76,56,General,LOC_026,Prozone Mall,Avinashi Road,mall,7:00 PM,92,1.5,negative,Way too crowded and poorly ventilated near the food court. The kids' play area was not maintained. Staff were unhelpful when I asked for directions.
77,User_77,44,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,12:00 PM,17,2.0,negative,"The taste has gone completely downhill since the original owner's son took over. Oily, under-spiced, and overpriced for what it is now."
77,User_77,22,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,12:00 PM,32,4.0,positive,A very peaceful and spiritually uplifting visit. The priests perform the rituals with great devotion. The surroundings are clean and well-maintained.
77,User_77,49,General,LOC_031,Amirtha Library Peelamedu,Peelamedu,library,4:00 PM,114,4.0,positive,"Loved the reading room. Newspapers from across the country, plus a decent Tamil literature section. An underrated gem in the city."
77,User_77,43,General,LOC_009,Le Café RS Puram,RS Puram,cafe,9:00 AM,45,3.0,mixed,Decent place for a quiet afternoon. The wifi was patchy today which was frustrating but the cold brew made up for it partially.
77,User_77,43,General,LOC_011,Coimbatore Public Library,Town Hall,library,9:00 AM,108,3.5,mixed,Nice atmosphere for reading. Staff can be slow during busy hours. But it's hard to complain when the overall environment is this calm.
77,User_77,33,General,LOC_013,WeWork Coimbatore,Avinashi Road,coworking_space,7:00 PM,441,5.0,positive,"Fast internet, great ergonomic chairs, and a very professional vibe. The meeting rooms are well-equipped. Worth the monthly subscription."
77,User_77,51,General,LOC_015,Naturals Spa Coimbatore,Peelamedu,spa,9:00 AM,78,2.5,negative,Facilities are not maintained. The steam room was broken and the towels were not fresh. Expected much better for the price I paid.
77,User_77,36,General,LOC_003,Marudhamalai Temple,Marudhamalai,temple,7:00 PM,25,3.0,mixed,"Peaceful in the early morning, chaotic by mid-morning. Go before 7 AM for the authentic experience. The festival days are overwhelming."
77,User_77,51,General,LOC_027,Kovaipudur Retreat Spa,Kovaipudur,spa,12:00 PM,70,2.5,negative,The therapist was clearly not trained properly. The massage was awkward and uncomfortable. Nothing like the '90-minute bliss' they advertise.
78,User_78,30,General,LOC_006,Kovai Kondattam Park,Vadavalli,park,7:00 PM,110,5.0,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
78,User_78,28,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,9:00 AM,17,1.0,negative,Class timings changed without notice multiple times. Very disrespectful of people's schedules. The discipline expected of students isn't applied to operations.
78,User_78,41,General,LOC_033,91Springboard Coimbatore,Peelamedu,coworking_space,9:00 AM,242,2.5,negative,The coffee machine was broken for a week straight. The meeting rooms have thin walls and you can hear every conversation. Poor soundproofing.
78,User_78,42,General,LOC_008,Gold's Gym Saravanampatti,Saravanampatti,gym,7:00 PM,81,3.5,mixed,Equipment is good but it gets way too crowded between 6-8 PM. Going at 5 AM is a completely different experience — empty and peaceful.
78,User_78,54,General,LOC_012,Isha Yoga Center,Velliangiri,yoga_center,12:00 PM,47,2.0,negative,The hall is not adequately ventilated. Sweating excessively even during gentle sessions. The management is unresponsive to feedback.
78,User_78,21,General,LOC_038,Nightingale Park,RS Puram,park,7:00 PM,73,4.5,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
78,User_78,36,General,LOC_035,Arya Bhavan Hotel,Town Hall,restaurant,12:00 PM,56,2.5,negative,The sambar tasted sour and the idli was clearly not fresh. How a restaurant with this reputation can serve such food is beyond me.
78,User_78,18,General,LOC_009,Le Café RS Puram,RS Puram,cafe,4:00 PM,84,4.0,positive,Absolutely loved the ambience! The cold brew was phenomenal and the staff were super friendly. Will definitely come back with my laptop.
78,User_78,52,General,LOC_026,Prozone Mall,Avinashi Road,mall,9:00 AM,59,2.5,negative,Half the stores were closed during my visit despite it being a weekend afternoon. Feels like the mall is losing tenants. Very disappointing.
78,User_78,55,General,LOC_027,Kovaipudur Retreat Spa,Kovaipudur,spa,7:00 PM,71,3.5,mixed,Good spa overall but the experience depends entirely on which therapist you get. Ask to book with their senior staff specifically.
78,User_78,56,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,91,5.0,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
79,User_79,39,General,LOC_041,Anna University Coimbatore,Jothipuram,college,9:00 AM,342,3.0,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
79,User_79,28,General,LOC_036,Fitness One RS Puram,RS Puram,gym,4:00 PM,53,2.5,negative,Extremely overcrowded in the evenings. Half the equipment is always in use or broken. The management refuses to invest in additional machines.
79,User_79,54,General,LOC_014,The Brew Room,Race Course,pub_bar,12:00 PM,113,4.0,positive,Fun and lively atmosphere. Good service and decent pricing for a city bar. The live music nights are a real treat.
79,User_79,20,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,9:00 AM,18,2.0,negative,"The taste has gone completely downhill since the original owner's son took over. Oily, under-spiced, and overpriced for what it is now."
79,User_79,22,General,LOC_012,Isha Yoga Center,Velliangiri,yoga_center,7:00 PM,58,3.0,mixed,Good center with experienced staff for beginner classes. Advanced classes need more personalized attention. A solid 3.5/5 overall.
79,User_79,26,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,9:00 AM,164,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
79,User_79,51,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,12:00 PM,71,3.5,mixed,Good center with experienced staff for beginner classes. Advanced classes need more personalized attention. A solid 3.5/5 overall.
79,User_79,54,General,LOC_042,KG Hospital Ayurveda Spa,Saibaba Colony,spa,9:00 AM,107,4.0,positive,Absolutely rejuvenating! The therapist was professional and the pressure was exactly right. Left feeling like a new person. Highly recommend the deep tissue package.
79,User_79,45,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,4:00 PM,73,3.0,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
79,User_79,40,General,LOC_003,Marudhamalai Temple,Marudhamalai,temple,12:00 PM,42,4.0,positive,One of the oldest temples in the region. The energy here is calming. Came here during a stressful week and left feeling at peace.
79,User_79,58,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,7:00 PM,15,2.5,negative,The prasad distribution is chaotic and the donation counters feel more like a business than a sacred space. Lost its original simplicity.
79,User_79,32,General,LOC_050,Heritage Public Library,Ramnagar,library,4:00 PM,54,2.5,negative,Staff were unhelpful and dismissive when I asked for assistance finding a resource. A library should feel welcoming — this one doesn't.
80,User_80,31,General,LOC_030,Siruvani Park Trail,Siruvani,park,9:00 AM,46,2.5,negative,Mosquitoes are unbearable in the evening near the pond section. No mosquito control measures in place. Hard to enjoy the greenery.
80,User_80,22,General,LOC_041,Anna University Coimbatore,Jothipuram,college,4:00 PM,367,3.5,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
80,User_80,25,General,LOC_008,Gold's Gym Saravanampatti,Saravanampatti,gym,4:00 PM,76,3.5,mixed,Equipment is good but it gets way too crowded between 6-8 PM. Going at 5 AM is a completely different experience — empty and peaceful.
80,User_80,29,General,LOC_014,The Brew Room,Race Course,pub_bar,12:00 PM,80,3.0,mixed,Fun place for a Friday night but not for a casual Tuesday. Weekday vibe is dead. Weekends are alive but also overcrowded. Timing matters.
80,User_80,48,General,LOC_040,Palghat Café,Ganapathy,cafe,9:00 AM,55,3.5,mixed,Decent place for a quiet afternoon. The wifi was patchy today which was frustrating but the cold brew made up for it partially.
80,User_80,47,General,LOC_027,Kovaipudur Retreat Spa,Kovaipudur,spa,4:00 PM,68,2.5,negative,"The aromatherapy oils they used caused a mild skin reaction. When I reported it, the staff were more concerned about liability than my comfort."
80,User_80,51,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,4:00 PM,31,3.0,mixed,"Spiritually fulfilling but the management of crowds needs improvement. If you go on a weekday, the experience is completely different — and much better."
80,User_80,52,General,LOC_003,Marudhamalai Temple,Marudhamalai,temple,9:00 AM,17,1.5,negative,The prasad distribution is chaotic and the donation counters feel more like a business than a sacred space. Lost its original simplicity.
81,User_81,25,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,4:00 PM,93,4.0,positive,Loving the atmosphere here. Everyone is focused and motivating. The personal trainer I got assigned to really understands my goals.
81,User_81,35,General,LOC_005,PSG Tech Campus,Peelamedu,college,7:00 PM,395,3.5,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
81,User_81,46,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,4:00 PM,156,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
81,User_81,41,General,LOC_018,Perur Pateeswarar Temple,Perur,temple,9:00 AM,29,3.5,mixed,"Spiritually fulfilling but the management of crowds needs improvement. If you go on a weekday, the experience is completely different — and much better."
81,User_81,50,General,LOC_002,Brookefields Mall,Velandipalayam,mall,9:00 AM,191,5.0,positive,"Great place to hang out on weekends. AC is always perfectly cold, the movie screens are top-notch, and the kids' play area kept my son busy."
81,User_81,30,General,LOC_022,Hotel Annamalai,Gandhipuram,restaurant,4:00 PM,87,4.0,positive,"The biryani here is legendary in the neighbourhood. Generous portions, authentic spice level, and the service is prompt. Always leaves you satisfied."
81,User_81,37,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,4:00 PM,31,4.0,positive,"Authentic taste, no shortcuts. The chutney is homemade — you can tell. Gets crowded after 7 PM so go early."
81,User_81,31,General,LOC_041,Anna University Coimbatore,Jothipuram,college,9:00 AM,346,3.0,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
81,User_81,25,General,LOC_035,Arya Bhavan Hotel,Town Hall,restaurant,9:00 AM,84,4.0,positive,The ambience is elegant without being pretentious. The seafood was fresh and beautifully presented. Easily the best dining experience I've had in Coimbatore.
81,User_81,23,General,LOC_011,Coimbatore Public Library,Town Hall,library,4:00 PM,117,4.5,positive,"Loved the reading room. Newspapers from across the country, plus a decent Tamil literature section. An underrated gem in the city."
82,User_82,60,General,LOC_050,Heritage Public Library,Ramnagar,library,9:00 AM,139,4.0,positive,"Great place to spend a productive afternoon. Well-lit, quiet, and the AC is maintained well. The digital reference section is a bonus."
82,User_82,18,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,9:00 AM,527,4.0,positive,Great infrastructure and fast Wi-Fi. The cafeteria is decent too. Parking can be an issue during peak hours but overall a productive workspace.
82,User_82,35,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,12:00 PM,139,4.0,positive,Excellent cocktails. The bartender actually listens to what you prefer and crafts accordingly. The food menu is surprisingly good too.
82,User_82,28,General,LOC_020,CIT Campus,Sarkar Samakulam,college,9:00 AM,390,3.5,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
82,User_82,46,General,LOC_002,Brookefields Mall,Velandipalayam,mall,9:00 AM,68,2.5,negative,Way too crowded and poorly ventilated near the food court. The kids' play area was not maintained. Staff were unhelpful when I asked for directions.
82,User_82,24,General,LOC_037,Aishwarya Cinema,Gandhipuram,cinema,7:00 PM,154,3.0,mixed,"Good screen and sound, but the seat cushions in the middle section are worn out. Premium ticket prices should come with premium comfort."
82,User_82,56,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,7:00 PM,48,2.5,negative,"The instructor barely pays attention during group sessions. With 30 people in the room, corrections are non-existent. Feels like a money-making factory."
82,User_82,60,General,LOC_041,Anna University Coimbatore,Jothipuram,college,9:00 AM,419,3.5,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
82,User_82,54,General,LOC_014,The Brew Room,Race Course,pub_bar,12:00 PM,79,3.0,mixed,"The cocktails are hit or miss depending on who's behind the bar. Had a great experience once, average another time. Would go back cautiously."
82,User_82,47,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,62,4.0,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
82,User_82,47,General,LOC_013,WeWork Coimbatore,Avinashi Road,coworking_space,7:00 PM,184,2.5,negative,The coffee machine was broken for a week straight. The meeting rooms have thin walls and you can hear every conversation. Poor soundproofing.
82,User_82,34,General,LOC_040,Palghat Café,Ganapathy,cafe,4:00 PM,38,2.5,negative,Very noisy on weekends. Can't hold a conversation without shouting. The AC was set so cold it was uncomfortable. Mediocre pastries at premium prices.
83,User_83,50,General,LOC_022,Hotel Annamalai,Gandhipuram,restaurant,9:00 AM,25,2.5,negative,"Waited 40 minutes for food that arrived cold. The waiter kept forgetting items from the order. For this price range, the service was appalling."
83,User_83,38,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,24,2.5,negative,The benches are broken and the paths are poorly lit after 7 PM. Feels unsafe to walk alone. Maintenance is clearly not a priority.
83,User_83,55,General,LOC_030,Siruvani Park Trail,Siruvani,park,7:00 PM,88,4.0,positive,A hidden gem! The flower garden section is breathtaking in the morning. Perfect for a quiet read or a gentle jog.
83,User_83,48,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,7:00 PM,37,5.0,positive,A very peaceful and spiritually uplifting visit. The priests perform the rituals with great devotion. The surroundings are clean and well-maintained.
83,User_83,45,General,LOC_002,Brookefields Mall,Velandipalayam,mall,4:00 PM,136,3.0,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
83,User_83,54,General,LOC_005,PSG Tech Campus,Peelamedu,college,7:00 PM,305,2.5,negative,Outdated infrastructure in some departments. Administration is slow and unresponsive to student feedback. Needs serious modernisation.
83,User_83,53,General,LOC_031,Amirtha Library Peelamedu,Peelamedu,library,9:00 AM,91,3.0,mixed,Nice atmosphere for reading. Staff can be slow during busy hours. But it's hard to complain when the overall environment is this calm.
83,User_83,22,General,LOC_008,Gold's Gym Saravanampatti,Saravanampatti,gym,9:00 AM,80,3.5,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
83,User_83,38,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,7:00 PM,60,2.5,negative,The locker rooms are not clean enough. Smells bad and the showers are poorly maintained. Expected better hygiene standards for this price.
83,User_83,26,General,LOC_044,Kumaraguru IT Hub,Chinnavedampatti,it_park,9:00 AM,584,3.5,mixed,The office infrastructure is solid but the parking is a mess. Facilities team is responsive — they just need more resources to fix recurring issues.
83,User_83,52,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,4:00 PM,121,4.0,positive,Excellent cocktails. The bartender actually listens to what you prefer and crafts accordingly. The food menu is surprisingly good too.
83,User_83,31,General,LOC_011,Coimbatore Public Library,Town Hall,library,4:00 PM,91,3.0,mixed,A decent library with a good Tamil literature section. The English books are outdated though. Good for peace and quiet regardless.
83,User_83,45,General,LOC_019,Starbucks Coimbatore,Race Course,cafe,4:00 PM,49,3.5,mixed,Decent place for a quiet afternoon. The wifi was patchy today which was frustrating but the cold brew made up for it partially.
